Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
0.020000,12.170847,22.980418,11.469844,-8.045767,-3.466881,-8.822820,-2.683096,
0.020000,12.318287,23.041163,11.629307,-7.973176,-3.629554,-8.133607,-2.817930,
0.020000,12.470947,23.081682,11.787253,-7.897299,-3.793855,-8.215050,-2.944726,
0.020000,12.625797,23.103335,11.943610,-7.817819,-3.973966,-9.005591,-3.058334,
0.020000,12.780402,23.108419,12.098298,-7.734398,-4.171082,-9.855770,3.126465,
0.020000,12.933081,23.099556,12.251235,-7.646847,-4.377534,-10.322602,3.042952,
0.020000,13.082815,23.079262,12.402337,-7.555128,-4.585977,-10.422180,2.972714,
0.020000,13.229052,23.049748,12.551523,-7.459272,-4.792793,-10.340786,2.913760,
0.020000,13.371543,23.012866,12.698709,-7.359329,-4.997111,-10.215875,2.864173,
0.020000,13.510216,22.970138,12.843816,-7.255345,-5.199222,-10.105550,2.822289,
0.020000,13.645098,22.922802,12.986763,-7.147351,-5.399693,-10.023584,2.786730,
0.020000,13.776264,22.871869,13.127470,-7.035371,-5.599028,-9.966736,2.756387,
0.020000,13.903808,22.818169,13.265859,-6.919419,-5.797602,-9.928687,2.730369,
0.020000,14.027831,22.762386,13.401849,-6.799505,-5.995669,-9.903379,2.707966,
0.020000,14.148426,22.705094,13.535362,-6.675637,-6.193398,-9.886419,2.688609,
0.020000,14.265681,22.646776,13.666318,-6.547819,-6.390901,-9.875179,2.671839,
0.020000,14.379667,22.587841,13.794639,-6.416054,-6.588251,-9.867477,2.657284,
0.020000,14.490450,22.528643,13.920246,-6.280344,-6.785495,-9.862189,2.644637,
0.020000,14.598111,22.469470,14.043097,-6.142565,-6.888955,-5.173020,2.633645,
0.020000,14.702756,22.410547,14.163191,-6.004688,-6.893874,-0.245939,2.624092,
0.020000,14.804482,22.352069,14.280527,-5.866808,-6.893977,-0.005170,2.615801,
0.020000,14.903373,22.294200,14.395106,-5.728927,-6.894053,-0.003802,2.608623,
0.020000,14.999504,22.237080,14.506927,-5.591045,-6.894110,-0.002838,2.602429,
0.020000,15.092943,22.180831,14.615990,-5.453162,-6.894153,-0.002147,2.597113,
0.020000,15.183749,22.125557,14.722296,-5.315278,-6.894185,-0.001577,2.592582,
0.020000,15.271973,22.071348,14.825843,-5.177394,-6.894209,-0.001237,2.588756,
0.020000,15.357662,22.018283,14.926634,-5.039509,-6.894227,-0.000905,2.585565,
0.020000,15.440857,21.966427,15.024666,-4.901625,-6.894241,-0.000704,2.582947,
0.020000,15.521593,21.915840,15.119941,-4.763740,-6.894252,-0.000544,2.580848,
0.020000,15.599900,21.866572,15.212458,-4.625854,-6.894260,-0.000399,2.579220,
0.020000,15.675806,21.818664,15.302217,-4.487969,-6.894266,-0.000303,2.578019,
0.020000,15.749332,21.772155,15.389219,-4.350084,-6.894271,-0.000230,2.577206,
0.020000,15.820500,21.727075,15.473463,-4.212198,-6.894274,-0.000169,2.576744,
0.020000,15.889325,21.683449,15.554949,-4.074313,-6.894277,-0.000121,2.576600,
0.020000,15.955820,21.641301,15.633678,-3.936427,-6.894278,-0.000084,2.576743,
0.020000,16.019998,21.600646,15.709649,-3.798541,-6.894280,-0.000056,2.577146,
