Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 15.284700, 15.297986, 11.361644, 0.249568, -2.457758, 11.020146, 0.001786, 
20, 15.288796, 15.297993, 11.365740, 0.204827, -2.237058, 11.035013, 0.001309, 
20, 15.292086, 15.297996, 11.369030, 0.164505, -2.016112, 11.047276, 0.000925, 
20, 15.294659, 15.297998, 11.371602, 0.128605, -1.794968, 11.057199, 0.000624, 
20, 15.296601, 15.297999, 11.373545, 0.097132, -1.573667, 11.065043, 0.000397, 
20, 15.298003, 15.298000, 11.374947, 0.070087, -1.352246, 11.071066, 0.000233, 
20, 15.298952, 15.298000, 11.375896, 0.047472, -1.130736, 11.075514, 0.000123, 
20, 15.299538, 15.298000, 11.376482, 0.029289, -0.909163, 11.078637, 0.000054, 
20, 15.299849, 15.298000, 11.376793, 0.015538, -0.687550, 11.080667, 0.000018, 
20, 15.299973, 15.298000, 11.376917, 0.006220, -0.465913, 11.081845, 0.000003, 
20, 15.300000, 15.298000, 11.376944, 0.001334, -0.244264, 11.082419, 6.283185, 
20, 15.300000, 15.298000, 11.376944, 0.000000, -0.066719, 8.877253, 6.283185, 
